0.518,0.518,0.522,0.526,0.518,0.526,N
0.516,0.52,0.526,0.518,0.53,0.518,N
0.518,0.522,0.518,0.534,0.52,0.51,N
0.52,0.514,0.524,0.528,0.504,0.51,N
0.516,0.52,0.522,0.51,0.508,0.524,N
0.52,0.52,0.51,0.51,0.52,0.52,N
0.518,0.51,0.512,0.518,0.52,0.512,N
0.51,0.512,0.516,0.52,0.512,0.524,N
0.512,0.518,0.516,0.512,0.524,0.514,N
0.518,0.52,0.512,0.528,0.518,0.52,N
0.518,0.512,0.526,0.518,0.522,0.52,N
0.516,0.518,0.514,0.518,0.516,0.526,N
0.52,0.522,0.522,0.52,0.53,0.522,N
0.526,0.52,0.522,0.502,0.554,0.53,N
0.5,0.546,0.528,0.526,0.53,0.524,N
0.516,0.524,0.522,0.538,0.518,0.524,N
0.52,0.52,0.52,0.532,0.516,0.534,N
0.52,0.52,0.522,0.514,0.546,0.522,N
0.54,0.516,0.524,0.516,0.532,0.534,N
0.514,0.542,0.52,0.522,0.53,0.528,N
0.544,0.522,0.522,0.524,0.526,0.534,N
0.516,0.538,0.522,0.522,0.53,0.522,N
0.532,0.522,0.524,0.532,0.522,0.526,N
0.522,0.522,0.524,0.524,0.528,0.524,N
0.522,0.522,0.522,0.53,0.524,0.522,N
0.53,0.522,0.52,0.518,0.528,0.528,N
0.516,0.516,0.518,0.526,0.524,0.526,N
0.52,0.516,0.52,0.516,0.516,0.54,N
0.514,0.52,0.516,0.52,0.54,0.518,N
0.518,0.516,0.518,0.536,0.52,0.524,N
0.524,0.518,0.522,0.518,0.518,0.526,N
0.516,0.524,0.518,0.526,0.522,0.518,N
0.522,0.516,0.52,0.526,0.52,0.524,N
0.516,0.516,0.522,0.52,0.526,0.52,N
0.516,0.52,0.516,0.528,0.522,0.518,N
0.52,0.514,0.526,0.524,0.514,0.52,N
0.514,0.522,0.522,0.516,0.52,0.522,N
0.52,0.518,0.514,0.522,0.524,0.518,N
0.514,0.518,0.524,0.512,0.518,0.516,N
0.514,0.522,0.514,0.526,0.522,0.516,N
0.518,0.516,0.522,0.522,0.514,0.52,N
0.514,0.52,0.518,0.512,0.52,0.53,N
0.518,0.518,0.514,0.516,0.532,0.522,N
0.514,0.514,0.518,0.528,0.522,0.526,N
0.514,0.518,0.516,0.52,0.52,0.516,N
0.516,0.518,0.52,0.526,0.52,0.524,N
0.518,0.512,0.52,0.516,0.51,0.526,N
0.512,0.52,0.514,0.51,0.526,0.512,N
0.516,0.514,0.512,0.526,0.51,0.522,N
0.512,0.512,0.524,0.51,0.522,0.52,N
0.512,0.52,0.51,0.522,0.52,0.514,N
0.52,0.51,0.52,0.52,0.514,0.52,N
0.51,0.518,0.522,0.512,0.522,0.51,N
0.518,0.522,0.516,0.518,0.514,0.52,N
0.52,0.514,0.516,0.518,0.518,0.518,N
0.514,0.514,0.52,0.516,0.52,0.518,N
0.512,0.522,0.51,0.516,0.508,0.516,N
0.522,0.51,0.516,0.508,0.516,0.502,N
0.514,0.522,0.522,0.524,0.522,0.516,N
0.52,0.516,0.524,0.522,0.52,0.522,N
0.516,0.52,0.52,0.52,0.524,0.522,N
0.518,0.518,0.518,0.524,0.528,0.522,N
0.516,0.516,0.518,0.532,0.528,0.518,N
0.514,0.518,0.524,0.532,0.524,0.52,N
0.514,0.52,0.528,0.528,0.526,0.52,N
0.518,0.522,0.524,0.53,0.526,0.522,N
0.52,0.52,0.528,0.53,0.524,0.52,N
0.518,0.522,0.524,0.532,0.524,0.522,N
0.52,0.52,0.526,0.53,0.526,0.518,N
0.518,0.524,0.526,0.528,0.524,0.522,N
0.52,0.522,0.526,0.526,0.528,0.522,N
0.518,0.522,0.52,0.534,0.528,0.522,N
0.52,0.518,0.526,0.534,0.526,0.524,N
0.518,0.52,0.526,0.536,0.528,0.522,N
0.524,0.522,0.526,0.536,0.526,0.522,N
0.524,0.522,0.528,0.536,0.526,0.52,N
0.524,0.522,0.53,0.532,0.524,0.52,N
0.522,0.524,0.532,0.528,0.522,0.518,N
0.522,0.524,0.526,0.528,0.524,0.52,N
0.52,0.524,0.526,0.526,0.526,0.522,N
0.52,0.522,0.52,0.534,0.526,0.522,N
0.52,0.518,0.528,0.532,0.526,0.52,N
0.518,0.52,0.528,0.534,0.524,0.518,N
0.52,0.522,0.53,0.53,0.522,0.518,N
0.52,0.524,0.532,0.524,0.52,0.518,N
0.52,0.524,0.528,0.522,0.522,0.518,N
0.52,0.518,0.518,0.52,0.518,0.518,N
0.518,0.524,0.526,0.518,0.52,0.518,N
0.52,0.524,0.52,0.52,0.522,0.518,N
0.52,0.518,0.522,0.524,0.52,0.518,N
0.516,0.518,0.526,0.522,0.518,0.516,N
0.514,0.522,0.524,0.522,0.518,0.516,N
0.518,0.522,0.524,0.52,0.516,0.52,N
0.518,0.526,0.52,0.514,0.522,0.516,N
0.52,0.524,0.516,0.522,0.518,0.514,N
0.518,0.518,0.524,0.518,0.516,0.514,N
0.516,0.524,0.52,0.516,0.514,0.518,N
0.522,0.522,0.514,0.516,0.516,0.522,N
0.522,0.516,0.514,0.518,0.522,0.516,N
0.516,0.516,0.518,0.522,0.518,0.516,N
0.514,0.516,0.528,0.518,0.518,0.518,N
0.514,0.526,0.52,0.518,0.52,0.518,N
0.52,0.52,0.522,0.52,0.518,0.518,N
0.516,0.522,0.522,0.52,0.52,0.516,N
0.516,0.522,0.522,0.52,0.518,0.516,N
0.52,0.522,0.522,0.516,0.518,0.512,N
0.516,0.526,0.518,0.516,0.512,0.522,N
0.522,0.518,0.518,0.51,0.524,0.518,N
0.518,0.518,0.512,0.524,0.52,0.518,N
0.518,0.512,0.526,0.52,0.518,0.52,N
0.51,0.524,0.52,0.522,0.522,0.518,N
0.518,0.52,0.524,0.524,0.52,0.518,N
0.516,0.52,0.528,0.522,0.52,0.516,N
0.518,0.522,0.528,0.52,0.518,0.518,N
0.518,0.528,0.52,0.522,0.518,0.514,N
0.52,0.522,0.524,0.52,0.514,0.52,N
0.518,0.524,0.52,0.516,0.52,0.518,N
0.52,0.522,0.516,0.522,0.52,0.516,N
0.518,0.516,0.522,0.524,0.52,0.518,N
0.516,0.518,0.526,0.522,0.52,0.52,N
0.514,0.522,0.524,0.526,0.52,0.518,N
0.52,0.518,0.528,0.526,0.52,0.518,N
0.516,0.522,0.53,0.522,0.52,0.518,N
0.518,0.526,0.524,0.522,0.52,0.518,N
0.52,0.52,0.526,0.522,0.52,0.518,N
0.518,0.52,0.526,0.522,0.52,0.52,N
0.518,0.52,0.524,0.524,0.522,0.52,N
0.518,0.52,0.524,0.528,0.52,0.518,N
0.518,0.52,0.528,0.524,0.52,0.52,N
0.516,0.522,0.53,0.522,0.52,0.516,N
0.52,0.522,0.526,0.526,0.518,0.52,N
0.52,0.522,0.528,0.52,0.522,0.516,N
0.518,0.524,0.524,0.524,0.518,0.518,N
0.52,0.522,0.528,0.518,0.52,0.516,N
0.518,0.526,0.52,0.522,0.518,0.52,N
0.52,0.518,0.528,0.516,0.522,0.52,N
0.516,0.524,0.518,0.524,0.522,0.518,N
0.518,0.516,0.524,0.528,0.522,0.52,N
0.516,0.518,0.528,0.526,0.522,0.518,N
0.516,0.52,0.53,0.524,0.522,0.518,N
0.518,0.522,0.526,0.526,0.522,0.518,N
0.52,0.52,0.528,0.528,0.52,0.52,N
0.518,0.52,0.53,0.526,0.52,0.516,N
0.518,0.522,0.53,0.522,0.52,0.518,N
0.518,0.524,0.526,0.52,0.522,0.522,N
0.52,0.524,0.522,0.524,0.524,0.52,N
0.518,0.518,0.524,0.532,0.522,0.52,N
0.516,0.518,0.532,0.526,0.524,0.52,N
0.516,0.52,0.522,0.528,0.528,0.522,N
0.52,0.524,0.532,0.526,0.518,0.518,N
0.52,0.526,0.53,0.522,0.52,0.516,N
0.52,0.526,0.524,0.526,0.518,0.518,N
0.52,0.518,0.522,0.52,0.526,0.518,N
0.518,0.528,0.52,0.524,0.52,0.512,N
0.522,0.522,0.526,0.518,0.514,0.52,N
0.518,0.528,0.518,0.516,0.522,0.52,N
0.524,0.518,0.52,0.522,0.522,0.518,N
0.518,0.516,0.524,0.528,0.518,0.518,N
0.51,0.518,0.532,0.524,0.518,0.518,N
0.516,0.528,0.526,0.522,0.518,0.516,N
0.524,0.526,0.522,0.52,0.518,0.52,N
0.52,0.524,0.52,0.522,0.52,0.518,N
0.518,0.518,0.526,0.52,0.522,0.514,N
0.514,0.524,0.522,0.522,0.518,0.518,N
0.52,0.524,0.522,0.518,0.518,0.516,N
0.518,0.528,0.518,0.522,0.518,0.516,N
0.524,0.518,0.522,0.522,0.516,0.518,N
0.514,0.522,0.524,0.52,0.518,0.516,N
0.516,0.524,0.522,0.52,0.518,0.514,N
0.518,0.524,0.52,0.522,0.514,0.518,N
0.52,0.522,0.522,0.514,0.52,0.516,N
0.518,0.524,0.514,0.518,0.52,0.516,N
0.524,0.512,0.522,0.52,0.516,0.516,N
0.512,0.522,0.522,0.516,0.518,0.52,N
0.518,0.526,0.512,0.52,0.52,0.518,N
0.526,0.512,0.518,0.524,0.52,0.516,N
0.51,0.518,0.522,0.524,0.518,0.514,N
0.524,0.526,0.53,0.538,0.524,0.526,N
0.542,0.526,0.524,0.532,0.538,0.524,N
0.528,0.524,0.53,0.538,0.524,0.53,N
0.53,0.522,0.534,0.532,0.532,0.52,N
0.526,0.526,0.53,0.54,0.52,0.526,N
0.522,0.524,0.532,0.524,0.528,0.52,N
0.522,0.524,0.524,0.51,0.548,0.522,N
0.522,0.522,0.512,0.546,0.524,0.52,N
0.518,0.518,0.532,0.534,0.518,0.53,N
0.522,0.52,0.534,0.52,0.536,0.516,N
0.518,0.526,0.52,0.542,0.518,0.52,N
0.524,0.516,0.532,0.524,0.526,0.522,N
0.516,0.53,0.516,0.528,0.526,0.524,N
0.536,0.514,0.522,0.526,0.53,0.522,N
0.516,0.52,0.52,0.53,0.526,0.522,N
0.518,0.522,0.532,0.524,0.52,0.522,N
0.518,0.524,0.528,0.524,0.524,0.516,N
0.52,0.522,0.528,0.526,0.52,0.52,N
0.52,0.522,0.532,0.52,0.522,0.526,N
0.518,0.528,0.52,0.526,0.53,0.524,N
0.524,0.516,0.522,0.54,0.524,0.526,N
0.516,0.518,0.534,0.534,0.526,0.526,N
0.52,0.526,0.53,0.536,0.526,0.526,N
0.532,0.522,0.534,0.534,0.526,0.522,N
0.526,0.524,0.536,0.532,0.524,0.524,N
0.538,0.528,0.524,0.528,0.536,0.518,N
0.526,0.524,0.53,0.532,0.52,0.526,N
0.524,0.522,0.528,0.532,0.526,0.526,N
0.52,0.526,0.528,0.524,0.536,0.518,N
0.52,0.518,0.526,0.532,0.526,0.522,N
0.518,0.522,0.524,0.538,0.522,0.526,N
0.522,0.518,0.536,0.526,0.528,0.52,N
0.522,0.524,0.528,0.534,0.522,0.52,N
0.522,0.522,0.534,0.528,0.522,0.526,N
0.518,0.528,0.528,0.528,0.528,0.518,N
0.526,0.52,0.526,0.538,0.518,0.522,N
0.518,0.522,0.538,0.522,0.522,0.522,N
0.52,0.53,0.526,0.524,0.526,0.52,N
0.528,0.516,0.532,0.528,0.524,0.524,N
0.514,0.524,0.528,0.528,0.528,0.522,N
0.532,0.52,0.524,0.538,0.524,0.522,N
0.518,0.52,0.534,0.532,0.524,0.524,N
0.52,0.524,0.53,0.534,0.524,0.52,N
0.524,0.522,0.534,0.532,0.522,0.524,N
0.522,0.524,0.53,0.534,0.52,0.52,N
0.53,0.522,0.522,0.536,0.524,0.524,N
0.522,0.522,0.536,0.524,0.522,0.52,N
0.52,0.528,0.528,0.526,0.52,0.526,N
0.524,0.524,0.528,0.524,0.526,0.516,N
0.52,0.522,0.528,0.52,0.528,0.522,N
0.52,0.52,0.526,0.532,0.522,0.518,N
0.518,0.524,0.53,0.526,0.52,0.522,N
0.524,0.516,0.524,0.526,0.53,0.524,N
0.514,0.524,0.528,0.528,0.522,0.524,N
0.522,0.52,0.532,0.528,0.522,0.518,N
0.518,0.524,0.53,0.53,0.518,0.52,N
0.52,0.524,0.534,0.522,0.522,0.524,N
0.522,0.53,0.52,0.528,0.524,0.52,N
0.524,0.516,0.528,0.532,0.524,0.524,N
0.516,0.522,0.532,0.528,0.526,0.524,N
0.52,0.524,0.532,0.522,0.524,0.516,N
0.522,0.524,0.524,0.53,0.52,0.52,N
0.522,0.516,0.526,0.538,0.518,0.526,N
0.516,0.522,0.538,0.522,0.526,0.524,N
0.52,0.518,0.532,0.532,0.528,0.524,N
0.516,0.524,0.53,0.54,0.522,0.518,N
0.52,0.526,0.538,0.528,0.518,0.522,N
0.526,0.526,0.536,0.518,0.522,0.52,N
0.522,0.53,0.518,0.524,0.526,0.526,N
0.522,0.518,0.526,0.53,0.524,0.514,N
0.516,0.524,0.53,0.524,0.52,0.532,N
0.522,0.52,0.53,0.514,0.542,0.514,N
0.518,0.528,0.502,0.554,0.518,0.522,N
0.526,0.502,0.546,0.526,0.524,0.516,N
0.508,0.534,0.524,0.532,0.52,0.53,N
0.534,0.514,0.53,0.528,0.532,0.522,N
0.514,0.522,0.52,0.546,0.522,0.522,N
0.522,0.518,0.54,0.532,0.522,0.52,N
0.52,0.53,0.53,0.528,0.524,0.522,N
0.526,0.524,0.53,0.526,0.526,0.528,N
0.52,0.524,0.526,0.53,0.532,0.522,N
0.52,0.522,0.522,0.542,0.524,0.528,N
0.522,0.522,0.532,0.534,0.53,0.524,N
0.526,0.528,0.526,0.542,0.526,0.528,N
0.538,0.53,0.526,0.532,0.538,0.526,N
0.53,0.528,0.528,0.54,0.526,0.524,N
0.536,0.522,0.536,0.534,0.524,0.52,N
0.528,0.528,0.532,0.532,0.522,0.524,N
0.528,0.524,0.532,0.528,0.526,0.52,N
0.522,0.526,0.528,0.53,0.524,0.522,N
0.522,0.522,0.532,0.526,0.526,0.52,N
0.52,0.524,0.526,0.534,0.52,0.524,N
0.524,0.52,0.53,0.528,0.526,0.52,N
0.526,0.522,0.52,0.532,0.528,0.526,N
0.53,0.52,0.524,0.526,0.534,0.524,N
0.522,0.524,0.52,0.532,0.53,0.524,N
0.522,0.522,0.534,0.528,0.524,0.516,N
0.518,0.526,0.534,0.524,0.52,0.518,N
0.522,0.526,0.526,0.524,0.524,0.526,N
0.522,0.524,0.524,0.526,0.528,0.522,N
0.522,0.518,0.524,0.538,0.522,0.522,N
0.518,0.516,0.538,0.53,0.52,0.526,N
0.518,0.526,0.532,0.528,0.526,0.524,N
0.524,0.522,0.532,0.53,0.524,0.52,N
0.52,0.526,0.534,0.528,0.52,0.522,N
0.52,0.526,0.534,0.526,0.522,0.52,N
0.524,0.528,0.526,0.528,0.522,0.52,N
0.522,0.52,0.532,0.526,0.522,0.518,N
0.52,0.526,0.53,0.524,0.52,0.526,N
0.52,0.522,0.526,0.53,0.526,0.524,N
0.52,0.52,0.522,0.542,0.522,0.522,N
0.518,0.518,0.538,0.53,0.522,0.524,N
0.528,0.526,0.524,0.53,0.53,0.526,N
0.536,0.522,0.524,0.528,0.534,0.524,N
0.522,0.524,0.53,0.534,0.522,0.52,N
0.522,0.522,0.532,0.53,0.524,0.52,N
0.522,0.524,0.53,0.528,0.526,0.518,N
0.522,0.522,0.528,0.532,0.522,0.524,N
0.52,0.522,0.528,0.53,0.528,0.522,N
0.52,0.522,0.52,0.544,0.522,0.522,N
0.52,0.518,0.536,0.532,0.522,0.528,N
0.52,0.526,0.526,0.536,0.528,0.52,N
0.524,0.522,0.532,0.536,0.52,0.522,N
0.52,0.522,0.536,0.528,0.522,0.522,N
0.522,0.526,0.53,0.528,0.524,0.52,N
0.522,0.522,0.53,0.53,0.522,0.52,N
0.512,0.522,0.524,0.52,0.52,0.512,N
0.516,0.522,0.524,0.524,0.514,0.526,N
0.514,0.526,0.524,0.514,0.532,0.518,N
0.52,0.52,0.508,0.546,0.518,0.522,N
0.516,0.508,0.544,0.522,0.524,0.518,N
0.508,0.534,0.526,0.526,0.52,0.522,N
0.528,0.52,0.53,0.524,0.524,0.518,N
0.518,0.522,0.524,0.53,0.522,0.524,N
0.522,0.518,0.532,0.526,0.526,0.516,N
0.516,0.526,0.526,0.532,0.518,0.524,N
0.522,0.52,0.532,0.526,0.524,0.518,N
0.518,0.524,0.528,0.53,0.522,0.522,N
0.52,0.52,0.534,0.526,0.524,0.52,N
0.518,0.524,0.528,0.532,0.52,0.52,N
0.522,0.52,0.538,0.524,0.52,0.528,N
0.524,0.522,0.52,0.526,0.538,0.516,N
0.524,0.52,0.53,0.532,0.518,0.52,N
0.518,0.522,0.538,0.518,0.522,0.52,N
0.52,0.534,0.52,0.524,0.522,0.518,N
0.526,0.518,0.524,0.53,0.522,0.522,N
0.516,0.52,0.528,0.528,0.524,0.526,N
0.518,0.522,0.526,0.532,0.528,0.52,N
0.526,0.52,0.522,0.536,0.53,0.524,N
0.518,0.522,0.54,0.528,0.524,0.518,N
0.526,0.526,0.522,0.536,0.522,0.52,N
0.532,0.52,0.528,0.524,0.522,0.526,N
0.522,0.53,0.524,0.522,0.522,0.52,N
0.526,0.522,0.522,0.528,0.518,0.518,N
0.518,0.518,0.534,0.522,0.52,0.522,N
0.516,0.526,0.526,0.524,0.524,0.52,N
0.52,0.524,0.522,0.532,0.522,0.518,N
0.52,0.516,0.536,0.526,0.518,0.524,N
0.516,0.526,0.528,0.526,0.526,0.512,N
0.522,0.52,0.532,0.526,0.52,0.524,N
0.518,0.522,0.528,0.534,0.522,0.512,N
0.518,0.522,0.546,0.52,0.512,0.522,N
0.52,0.526,0.53,0.52,0.526,0.522,N
0.516,0.53,0.518,0.534,0.524,0.524,N
0.526,0.514,0.532,0.532,0.524,0.52,N
0.51,0.524,0.532,0.532,0.522,0.52,N
0.52,0.522,0.536,0.528,0.522,0.526,N
0.522,0.526,0.53,0.53,0.526,0.528,N
0.532,0.53,0.52,0.522,0.53,1.052,N
0.52,0.522,0.532,0.55,0.5,0.518,N
0.52,0.528,0.53,0.526,0.518,0.516,N
0.524,0.524,0.53,0.522,0.518,0.522,N
0.528,0.514,0.522,0.53,0.52,0.526,N
0.5,0.518,0.542,0.518,0.526,0.514,N
0.544,0.512,0.53,0.516,0.524,0.518,N
0.52,0.538,0.516,0.528,0.516,0.528,N
0.524,0.532,0.518,0.534,0.518,0.524,N
0.526,0.518,0.534,0.524,0.522,0.52,N
0.516,0.526,0.524,0.532,0.522,0.516,N
0.524,0.518,0.536,0.526,0.516,0.516,N
0.516,0.528,0.528,0.516,0.522,0.524,N
0.524,0.52,0.522,0.524,0.526,0.518,N
0.518,0.518,0.522,0.532,0.522,0.518,N
0.518,0.518,0.53,0.526,0.522,0.52,N
0.516,0.522,0.528,0.528,0.522,0.518,N
0.518,0.522,0.53,0.528,0.52,0.518,N
0.52,0.522,0.532,0.524,0.518,0.52,N
0.52,0.528,0.526,0.522,0.52,0.516,N
0.522,0.526,0.524,0.524,0.516,0.518,N
0.52,0.526,0.524,0.518,0.52,0.52,N
0.522,0.526,0.518,0.522,0.522,0.514,N
0.52,0.52,0.52,0.528,0.516,0.518,N
0.516,0.522,0.53,0.516,0.52,0.518,N
0.518,0.53,0.516,0.524,0.52,0.516,N
0.522,0.514,0.53,0.522,0.52,0.518,N
0.514,0.526,0.524,0.522,0.52,0.518,N
0.524,0.524,0.522,0.524,0.518,0.516,N
0.52,0.522,0.526,0.522,0.516,0.52,N
0.518,0.524,0.524,0.518,0.522,0.516,N
0.518,0.522,0.522,0.524,0.518,0.518,N
0.518,0.52,0.528,0.518,0.52,0.522,N
0.516,0.518,0.526,0.52,0.52,0.526,N
0.516,0.52,0.518,0.522,0.532,0.518,N
0.518,0.516,0.518,0.534,0.522,0.518,N
0.516,0.516,0.526,0.524,0.528,0.522,N
0.516,0.52,0.518,0.538,0.52,0.528,N
0.532,0.52,0.514,0.528,0.526,0.598,N
0.52,0.514,0.528,0.526,0.598,0.99,N
0.536,0.52,0.526,0.558,1.554,0.54,N
0.518,0.528,0.556,1.554,0.54,0.512,N
0.532,0.572,0.996,0.538,0.538,0.514,N
0.596,0.99,0.522,0.546,0.522,0.524,N
1.008,0.502,0.546,0.53,0.51,0.544,N
0.534,0.514,0.546,0.528,0.52,0.544,N
0.538,0.518,0.544,0.532,0.518,0.532,N
0.526,0.512,0.552,0.524,0.528,0.52,N
0.524,0.524,0.542,0.524,0.524,0.522,N
0.522,0.524,0.542,0.524,0.526,0.52,N
0.522,0.53,0.53,0.53,0.522,0.51,N
0.526,0.524,0.536,0.524,0.512,0.526,N
0.52,0.528,0.526,0.514,0.532,0.52,N
0.522,0.524,0.512,0.542,0.52,0.522,N
0.52,0.51,0.54,0.526,0.522,0.52,N
0.508,0.53,0.53,0.528,0.52,0.52,N
0.53,0.52,0.524,0.528,0.526,0.522,N
0.52,0.52,0.522,0.53,0.524,0.522,N
0.522,0.524,0.53,0.522,0.52,0.516,N
0.518,0.522,0.522,0.526,0.518,0.516,N
0.526,0.524,0.524,0.518,0.514,0.52,N
0.524,0.524,0.52,0.514,0.522,0.518,N
0.524,0.52,0.514,0.526,0.518,0.52,N
